treated,age,education,black,hispanic,married,nodegree,re75,re78,group,re74
0,31,12,1,0,1,0,11064.194,15959.447,Nonexp control,5877.8003
0,26,14,0,0,1,0,13427.419,31032.258,Nonexp control,5877.8003
0,22,12,1,0,0,0,10367.758,5763.1338,Nonexp control,5891.5151
0,20,13,1,0,0,0,12532.258,14777.266,Nonexp control,5897.3931
0,20,13,0,1,1,0,10025.806,27337.941,Nonexp control,6073.7271
0,27,14,0,0,1,0,0,26007.988,Nonexp control,6269.6538
0,26,12,0,0,0,0,11637.097,10344.086,Nonexp control,6269.6538
0,23,17,0,0,1,0,5370.9678,0,Nonexp control,6367.6172
0,23,12,1,0,0,0,12532.258,14186.175,Nonexp control,6494.9692
0,22,12,1,0,0,0,4475.8066,0,Nonexp control,6583.1367
0,21,12,1,0,0,0,11458.065,11208.556,Nonexp control,6661.5073
0,21,12,0,0,1,0,12532.258,25121.352,Nonexp control,6661.5073
0,28,14,0,0,1,0,7877.4194,13742.857,Nonexp control,6739.8779
0,27,12,1,0,1,0,0,8275.2686,Nonexp control,6855.4746
0,25,14,0,0,0,0,1790.3226,0,Nonexp control,6857.4336
0,30,12,0,0,1,0,3222.5806,3250.9985,Nonexp control,6857.4336
0,27,13,1,0,1,0,4096.2583,24514.006,Nonexp control,6857.4336
0,22,13,0,0,0,0,6266.1289,17363.287,Nonexp control,6857.4336
0,23,16,0,0,1,0,14143.548,22165.898,Nonexp control,6857.4336
0,24,12,1,0,1,0,14322.581,26599.078,Nonexp control,6857.4336
0,19,13,0,0,0,0,15217.742,17732.719,Nonexp control,6857.4336
0,21,14,0,0,1,0,11407.935,17141.629,Nonexp control,6974.9897
0,29,17,0,0,1,0,7161.2905,8866.3594,Nonexp control,7053.3604
0,27,16,0,0,1,0,11637.097,25121.352,Nonexp control,7053.3604
0,28,15,0,0,1,0,15217.742,9161.9053,Nonexp control,7249.2871
0,26,12,0,0,1,0,0,2955.4531,Nonexp control,7406.0283
0,54,12,0,0,1,0,0,0,Nonexp control,7445.2139
0,28,15,1,0,0,0,0,12708.449,Nonexp control,7445.2139
0,27,15,0,0,1,0,10741.935,18471.582,Nonexp control,7445.2139
0,26,13,0,0,0,0,5729.0322,9605.2227,Nonexp control,7449.1323
0,21,12,0,0,1,0,7934.7095,0,Nonexp control,7523.5845
0,53,14,1,0,1,0,8421.6777,8127.4961,Nonexp control,7641.1406
0,21,13,0,0,1,0,12743.516,11082.949,Nonexp control,7688.1631
0,22,13,0,0,0,0,3759.6775,16254.992,Nonexp control,7739.104
0,27,16,0,0,0,0,0,0,Nonexp control,7837.0674
0,37,15,0,1,1,0,179.03226,11821.813,Nonexp control,7837.0674
0,33,13,0,0,0,0,3580.6453,16254.992,Nonexp control,7837.0674
0,19,12,1,0,0,0,3759.6775,3694.3164,Nonexp control,7837.0674
0,28,12,0,0,1,0,4475.8066,15663.902,Nonexp control,7837.0674
0,32,12,1,0,1,0,5370.9678,8866.3594,Nonexp control,7837.0674
0,24,12,0,0,0,0,5370.9678,5910.9063,Nonexp control,7837.0674
0,22,12,0,0,0,0,7497.8711,17732.719,Nonexp control,7837.0674
0,20,12,1,0,1,0,8951.6133,20688.172,Nonexp control,7837.0674
0,23,12,0,0,1,0,8951.6133,12058.249,Nonexp control,7837.0674
0,27,12,1,0,1,0,8951.6133,2210.679,Nonexp control,7837.0674
0,23,12,1,0,1,0,12532.258,21870.354,Nonexp control,7837.0674
0,19,12,0,1,1,0,12532.258,13299.539,Nonexp control,7837.0674
0,27,14,0,0,0,0,14322.581,16254.992,Nonexp control,7837.0674
0,22,16,0,0,1,0,16112.903,16254.992,Nonexp control,7837.0674
0,42,12,0,0,1,0,16112.903,15516.129,Nonexp control,7837.0674
0,20,13,0,0,0,0,17491.451,2216.5898,Nonexp control,7837.0674
0,29,13,0,0,0,0,0,0,Nonexp control,7958.542
0,23,12,1,0,1,0,13427.419,4433.1797,Nonexp control,7993.8086
0,19,12,0,0,1,0,9309.6777,11963.674,Nonexp control,8054.5459
0,21,12,1,0,1,0,13092.629,10583.478,Nonexp control,8150.5498
0,26,12,0,0,1,0,13606.452,11969.585,Nonexp control,8228.9209
0,21,16,0,0,0,0,22379.031,27337.941,Nonexp control,8228.9209
0,24,12,1,0,1,0,15416.468,8335.8555,Nonexp control,8275.9434
0,29,12,0,0,1,0,5908.0645,14481.72,Nonexp control,8389.5801
0,26,12,1,0,1,0,8593.5488,10344.086,Nonexp control,8616.8555
0,23,14,1,0,1,0,10398.194,13003.994,Nonexp control,8675.6338
0,25,12,0,0,0,0,9130.6455,15811.674,Nonexp control,8683.4707
0,21,12,0,0,1,0,5729.0322,18096.24,Nonexp control,8816.7002
0,25,12,1,0,0,0,6266.1289,10344.086,Nonexp control,8816.7002
0,22,12,0,0,1,0,9939.8711,15486.575,Nonexp control,8816.7002
0,22,12,0,0,1,0,10741.935,19653.764,Nonexp control,8816.7002
0,23,12,1,0,1,0,12174.194,18471.582,Nonexp control,8816.7002
0,18,12,0,0,0,0,14322.581,22165.898,Nonexp control,8816.7002
0,27,12,1,0,0,0,14322.581,19210.445,Nonexp control,8816.7002
0,21,12,1,0,0,0,14859.677,5578.418,Nonexp control,8816.7002
0,25,12,0,0,1,0,16112.903,26599.078,Nonexp control,8816.7002
0,21,13,0,0,1,0,17903.227,28224.578,Nonexp control,8816.7002
0,27,12,0,0,1,0,44758.066,0,Nonexp control,8816.7002
0,23,12,0,0,1,0,7161.2905,10416.495,Nonexp control,8840.2119
0,21,12,0,0,1,0,14995.742,17732.719,Nonexp control,8867.6416
0,23,14,1,0,1,0,12532.258,8866.3594,Nonexp control,8934.2568
0,23,16,1,0,0,0,16490.66,19210.445,Nonexp control,9012.627
0,31,17,0,0,1,0,29465.129,39817.344,Nonexp control,9012.627
0,27,12,1,0,1,0,5370.9678,6649.7695,Nonexp control,9067.4863
0,21,12,1,0,1,0,7161.2905,7388.6328,Nonexp control,9169.3682
0,23,12,1,0,1,0,8271.29,10403.195,Nonexp control,9169.3682
0,19,12,0,0,1,0,5550,11526.267,Nonexp control,9208.5537
0,46,12,0,0,1,0,8504.0322,10376.596,Nonexp control,9284.9658
0,24,12,0,0,1,0,2864.5161,2216.5898,Nonexp control,9371.1729
0,20,13,0,1,0,0,0,8275.2686,Nonexp control,9404.4805
0,24,17,0,0,1,0,5370.9678,22904.762,Nonexp control,9404.4805
0,23,12,0,0,1,0,9130.6455,11821.813,Nonexp control,9404.4805
0,34,12,0,0,1,0,9166.4512,23475.164,Nonexp control,9404.4805
0,35,12,0,0,1,0,9313.2578,11821.813,Nonexp control,9404.4805
0,23,12,0,0,0,0,11834.032,16846.082,Nonexp control,9404.4805
0,21,14,1,0,0,0,5370.9678,9900.7676,Nonexp control,9420.1553
0,21,12,0,1,1,0,8772.5811,10512.547,Nonexp control,9496.5664
0,26,12,0,0,1,0,0,13299.539,Nonexp control,9561.2217
0,23,13,0,0,1,0,8593.5488,23643.625,Nonexp control,9698.3711
0,27,12,0,1,1,0,11279.032,14038.402,Nonexp control,9698.3711
0,50,12,0,1,1,0,9846.7744,13299.539,Nonexp control,9788.4971
0,27,12,1,0,1,0,0,11821.813,Nonexp control,9796.334
0,25,12,0,0,1,0,2685.4839,25121.352,Nonexp control,9796.334
0,21,12,1,0,1,0,4296.7744,14777.266,Nonexp control,9796.334
0,21,13,0,0,1,0,8593.5488,28787.592,Nonexp control,9796.334
0,33,12,1,0,0,0,8951.6133,0,Nonexp control,9796.334
0,19,12,0,0,1,0,9846.7744,20688.172,Nonexp control,9796.334
0,20,12,0,0,1,0,10204.839,29258.986,Nonexp control,9796.334
0,22,12,1,0,1,0,10741.935,11162.747,Nonexp control,9796.334
0,32,12,0,0,1,0,11458.065,11821.813,Nonexp control,9796.334
0,24,13,0,0,1,0,11458.065,11526.267,Nonexp control,9796.334
0,29,12,1,0,1,0,12532.258,19210.445,Nonexp control,9796.334
0,23,12,1,0,1,0,12532.258,11821.813,Nonexp control,9796.334
0,26,14,0,0,1,0,13427.419,20688.172,Nonexp control,9796.334
0,20,12,0,0,1,0,13427.419,10713.518,Nonexp control,9796.334
0,27,12,1,0,1,0,14322.581,11821.813,Nonexp control,9796.334
0,24,12,1,0,1,0,14322.581,33987.711,Nonexp control,9796.334
0,24,17,0,0,0,0,16112.903,36943.164,Nonexp control,9796.334
0,21,13,0,0,0,0,16112.903,20688.172,Nonexp control,9796.334
0,25,12,1,0,1,0,21483.871,6649.7695,Nonexp control,9796.334
0,30,12,1,0,1,0,25064.516,29554.531,Nonexp control,9796.334
0,26,12,1,0,0,0,10741.935,15619.57,Nonexp control,9913.8896
0,22,12,0,0,0,0,14322.581,14777.266,Nonexp control,9951.1162
0,47,12,0,0,1,0,10523.516,11283.92,Nonexp control,9968.749
0,22,12,0,0,0,0,15754.839,19949.309,Nonexp control,9992.2607
0,31,12,1,0,1,0,8951.6133,9605.2227,Nonexp control,10188.187
0,35,12,0,0,1,0,9309.6777,11821.813,Nonexp control,10188.187
0,49,12,0,0,1,0,11082.097,6537.4624,Nonexp control,10231.291
0,25,13,1,0,0,0,15396.774,12486.79,Nonexp control,10246.965
0,23,12,0,0,1,0,10562.903,9221.0137,Nonexp control,10290.069
0,25,17,0,0,1,0,22004.855,49429.953,Nonexp control,10384.114
0,23,16,0,0,1,0,26854.84,11821.813,Nonexp control,10384.114
0,34,17,0,0,0,0,7161.2905,5910.9063,Nonexp control,10580.041
0,21,12,0,0,1,0,8056.4517,12117.358,Nonexp control,10580.041
0,27,12,1,0,0,0,3222.5806,8866.3594,Nonexp control,10623.145
0,23,12,0,0,1,0,5370.9678,11821.813,Nonexp control,10775.967
0,23,12,0,0,1,0,7161.2905,16993.855,Nonexp control,10775.967
0,32,17,0,0,0,0,7161.2905,0,Nonexp control,10775.967
0,27,12,1,0,1,0,8951.6133,7536.4053,Nonexp control,10775.967
0,24,12,1,0,0,0,9309.6777,8275.2686,Nonexp control,10775.967
0,34,12,0,0,1,0,11637.097,14186.175,Nonexp control,10775.967
0,29,12,0,0,1,0,12532.258,25860.215,Nonexp control,10775.967
0,28,14,0,0,1,0,13427.419,0,Nonexp control,10775.967
0,18,12,0,0,0,0,14322.581,21427.035,Nonexp control,10775.967
0,20,12,1,0,0,0,16372.5,29554.531,Nonexp control,10775.967
0,25,13,0,0,1,0,16739.516,18966.621,Nonexp control,10775.967
0,23,12,1,0,1,0,20481.289,29391.982,Nonexp control,10775.967
0,26,17,0,0,1,0,29182.258,35465.438,Nonexp control,10775.967
0,24,12,0,0,0,0,15754.839,20132.547,Nonexp control,10873.931
0,23,12,0,0,1,0,10204.839,31032.258,Nonexp control,10971.894
0,23,16,0,0,0,0,18798.387,20924.607,Nonexp control,10971.894
0,26,12,1,0,1,0,1074.1935,8866.3594,Nonexp control,11167.821
0,46,12,0,0,1,0,7161.2905,17732.719,Nonexp control,11167.821
0,23,12,1,0,1,0,7812.9678,14777.266,Nonexp control,11167.821
0,41,12,0,0,1,0,10741.935,12412.903,Nonexp control,11167.821
0,19,12,0,0,1,0,14143.548,24338.156,Nonexp control,11201.128
0,29,12,0,0,1,0,9041.1289,26599.078,Nonexp control,11259.906
0,24,12,1,0,0,0,13069.355,10344.086,Nonexp control,11285.377
0,23,12,1,0,0,0,2685.4839,29216.133,Nonexp control,11328.481
0,22,12,0,0,1,0,4654.8389,13299.539,Nonexp control,11363.747
0,21,12,0,0,0,0,9667.7422,13299.539,Nonexp control,11363.747
0,27,12,0,0,1,0,12532.258,4137.6343,Nonexp control,11363.747
0,37,12,0,0,1,0,11372.129,8866.3594,Nonexp control,11430.363
0,44,12,0,0,1,0,7340.3228,27781.26,Nonexp control,11559.674
0,38,16,0,0,1,0,7877.4194,17732.719,Nonexp control,11559.674
0,34,12,0,0,1,0,0,11821.813,Nonexp control,11755.601
0,49,12,0,0,0,0,0,0,Nonexp control,11755.601
0,23,12,0,0,1,0,0,17732.719,Nonexp control,11755.601
0,28,14,1,0,1,0,0,25874.992,Nonexp control,11755.601
0,43,12,0,0,1,0,0,295.54532,Nonexp control,11755.601
0,28,16,0,0,0,0,6445.1611,0,Nonexp control,11755.601
0,29,12,1,0,1,0,9846.7744,20688.172,Nonexp control,11755.601
0,53,12,0,0,1,0,9893.3223,5172.043,Nonexp control,11755.601
0,21,12,0,0,1,0,10204.839,12560.676,Nonexp control,11755.601
0,24,13,1,0,1,0,10741.935,31097.277,Nonexp control,11755.601
0,21,12,0,0,1,0,10741.935,6649.7695,Nonexp control,11755.601
0,24,12,0,0,1,0,11074.935,13742.857,Nonexp control,11755.601
0,21,12,0,0,0,0,11637.097,10048.541,Nonexp control,11755.601
0,23,14,0,0,1,0,11637.097,25121.352,Nonexp control,11755.601
0,28,12,0,0,1,0,12532.258,0,Nonexp control,11755.601
0,28,12,0,0,1,0,12532.258,0,Nonexp control,11755.601
0,25,17,0,0,1,0,12621.774,28963.441,Nonexp control,11755.601
0,23,13,0,0,1,0,13427.419,16254.992,Nonexp control,11755.601
0,30,12,0,0,1,0,13635.097,26599.078,Nonexp control,11755.601
0,23,12,0,0,1,0,13785.484,14186.175,Nonexp control,11755.601
0,26,12,0,0,1,0,14322.581,20688.172,Nonexp control,11755.601
0,21,12,1,0,1,0,14322.581,16254.992,Nonexp control,11755.601
0,26,12,0,0,1,0,14322.581,17732.719,Nonexp control,11755.601
0,25,12,1,0,1,0,14322.581,21427.035,Nonexp control,11755.601
0,22,12,0,0,1,0,14465.806,18102.15,Nonexp control,11755.601
0,28,16,0,0,1,0,15217.742,20688.172,Nonexp control,11755.601
0,22,13,1,0,1,0,15217.742,0,Nonexp control,11755.601
0,24,16,0,0,1,0,16112.903,31032.258,Nonexp control,11755.601
0,27,15,1,0,0,0,16744.887,18442.027,Nonexp control,11755.601
0,19,12,0,0,0,0,19335.484,16254.992,Nonexp control,11755.601
0,38,14,0,0,1,0,19693.549,0,Nonexp control,11755.601
0,38,14,0,0,0,0,21483.871,7388.6328,Nonexp control,11755.601
0,45,12,0,0,1,0,11270.081,16822.439,Nonexp control,11771.275
0,26,12,1,0,1,0,14150.71,16342.178,Nonexp control,11775.193
0,31,16,0,0,1,0,9846.7744,5390.7466,Nonexp control,11784.99
0,25,13,1,0,1,0,13824.871,12656.728,Nonexp control,11931.935
0,25,14,0,0,1,0,14322.581,14777.266,Nonexp control,11973.079
0,22,12,0,0,1,0,16025.177,13151.767,Nonexp control,12051.45
0,36,12,0,0,1,0,13964.516,13299.539,Nonexp control,12147.454
0,27,12,0,0,1,0,14322.581,20142.891,Nonexp control,12147.454
0,33,12,0,0,1,0,16112.903,24382.488,Nonexp control,12147.454
0,27,12,0,0,1,0,23274.193,26599.078,Nonexp control,12147.454
0,30,12,1,0,1,0,10741.935,18962.188,Nonexp control,12225.825
0,46,12,0,0,1,0,11637.097,11230.722,Nonexp control,12343.381
0,23,14,0,0,1,0,12532.258,14186.175,Nonexp control,12343.381
0,25,16,0,0,1,0,13606.452,21427.035,Nonexp control,12343.381
0,27,14,0,0,1,0,16829.031,25178.982,Nonexp control,12419.792
0,49,16,0,0,1,0,12353.226,12560.676,Nonexp control,12504.041
0,22,12,0,0,1,0,12532.258,14369.413,Nonexp control,12539.308
0,28,16,0,0,1,0,21483.871,23495.854,Nonexp control,12572.615
0,24,12,1,0,1,0,19693.549,19210.445,Nonexp control,12658.823
0,37,17,1,0,1,0,1306.9355,4236.6421,Nonexp control,12735.234
0,22,13,0,0,0,0,12532.258,17732.719,Nonexp control,12735.234
0,23,17,0,0,0,0,14322.581,28076.805,Nonexp control,12735.234
0,23,12,1,0,0,0,14322.581,20688.172,Nonexp control,12735.234
0,26,12,0,0,1,0,14322.581,14925.038,Nonexp control,12735.234
0,22,12,0,0,0,0,16112.903,21131.49,Nonexp control,12735.234
0,31,14,0,0,1,0,17724.193,29850.076,Nonexp control,12735.234
0,31,14,0,0,1,0,17724.193,29850.076,Nonexp control,12735.234
0,54,12,0,0,1,0,17894.273,19343.441,Nonexp control,12735.234
0,25,16,1,0,1,0,18261.289,10521.413,Nonexp control,12735.234
0,28,12,1,0,1,0,19693.549,17732.719,Nonexp control,12735.234
0,19,13,0,0,1,0,19693.549,28815.668,Nonexp control,12735.234
0,26,17,0,0,1,0,25064.516,26599.078,Nonexp control,12735.234
0,28,12,0,0,1,0,7161.2905,16254.992,Nonexp control,12813.605
0,20,12,0,0,1,0,2363.2258,14777.266,Nonexp control,12931.161
0,26,12,0,0,1,0,11100,22165.898,Nonexp control,12931.161
0,25,17,0,0,1,0,22379.031,36943.164,Nonexp control,12935.079
0,24,12,0,0,1,0,13964.516,41571.402,Nonexp control,13029.124
0,22,12,0,0,1,0,8951.6133,13595.084,Nonexp control,13127.088
0,27,17,0,0,1,0,10741.935,29554.531,Nonexp control,13127.088
0,26,12,0,0,1,0,12174.194,12687.76,Nonexp control,13127.088
0,27,12,1,0,1,0,12353.226,11526.267,Nonexp control,13127.088
0,19,12,0,0,1,0,12532.258,24382.488,Nonexp control,13127.088
0,29,17,0,0,1,0,19693.549,0,Nonexp control,13127.088
0,20,12,0,0,1,0,8772.5811,17289.4,Nonexp control,13244.644
0,25,12,0,0,1,0,14202.629,14777.266,Nonexp control,13291.666
0,29,16,0,0,1,0,5370.9678,17732.719,Nonexp control,13323.014
0,23,14,0,0,0,0,12174.194,14777.266,Nonexp control,13323.014
0,28,12,0,0,1,0,12532.258,10935.177,Nonexp control,13323.014
0,30,14,0,0,1,0,14322.581,14777.266,Nonexp control,13323.014
0,26,16,1,0,1,0,19693.549,19934.531,Nonexp control,13323.014
0,24,12,0,1,1,0,16470.969,21035.438,Nonexp control,13493.47
0,22,12,1,0,1,0,13427.419,12560.676,Nonexp control,13518.941
0,27,12,0,0,1,0,15833.613,13246.341,Nonexp control,13597.312
0,22,12,1,0,1,0,17903.227,13299.539,Nonexp control,13665.886
0,42,13,0,0,1,0,0,33987.711,Nonexp control,13701.153
0,22,12,1,0,1,0,0,664.97699,Nonexp control,13714.868
0,47,12,0,0,1,0,0,12560.676,Nonexp control,13714.868
0,26,12,0,0,1,0,716.12903,22904.762,Nonexp control,13714.868
0,21,12,0,0,1,0,3222.5806,14038.402,Nonexp control,13714.868
0,25,16,0,0,0,0,6042.3389,0,Nonexp control,13714.868
0,25,12,1,0,1,0,8235.4844,17732.719,Nonexp control,13714.868
0,23,12,0,0,0,0,10741.935,15959.447,Nonexp control,13714.868
0,33,12,1,0,0,0,11100,9605.2227,Nonexp control,13714.868
0,55,16,1,0,1,0,11995.161,23531.318,Nonexp control,13714.868
0,47,12,1,0,1,0,12433.79,14777.266,Nonexp control,13714.868
0,20,12,1,0,1,0,12532.258,8866.3594,Nonexp control,13714.868
0,26,12,1,0,1,0,12532.258,11821.813,Nonexp control,13714.868
0,31,12,0,0,1,0,12532.258,14777.266,Nonexp control,13714.868
0,30,12,0,0,1,0,12532.258,2563.8557,Nonexp control,13714.868
0,21,12,1,0,0,0,13339.694,11651.874,Nonexp control,13714.868
0,28,17,0,0,1,0,13427.419,6827.0967,Nonexp control,13714.868
0,24,12,0,0,1,0,13427.419,17732.719,Nonexp control,13714.868
0,28,12,0,0,1,0,13606.452,19210.445,Nonexp control,13714.868
0,23,12,0,0,0,0,14322.581,22165.898,Nonexp control,13714.868
0,35,12,0,0,0,0,15038.71,26599.078,Nonexp control,13714.868
0,27,14,0,0,1,0,15217.742,13447.312,Nonexp control,13714.868
0,23,12,0,0,1,0,15754.839,24205.16,Nonexp control,13714.868
0,24,12,1,0,1,0,16112.903,16254.992,Nonexp control,13714.868
0,24,12,0,0,1,0,16112.903,16254.992,Nonexp control,13714.868
0,39,12,1,0,1,0,17008.064,14629.493,Nonexp control,13714.868
0,33,12,0,0,1,0,18082.258,26081.873,Nonexp control,13714.868
0,45,14,0,0,1,0,19102.742,30145.621,Nonexp control,13714.868
0,45,14,0,0,1,0,19102.742,30145.621,Nonexp control,13714.868
0,27,12,1,0,1,0,19425,25860.215,Nonexp control,13714.868
0,45,17,0,0,1,0,23095.16,6649.7695,Nonexp control,13714.868
0,23,16,0,0,0,0,25601.613,31623.35,Nonexp control,13714.868
0,26,17,0,0,1,0,29540.322,29554.531,Nonexp control,13714.868
0,27,14,1,0,0,0,17036.711,20688.172,Nonexp control,13812.831
0,21,14,0,0,1,0,8777.9512,591.09064,Nonexp control,13832.424
0,20,12,0,0,1,0,14322.581,19653.764,Nonexp control,13902.957
0,29,12,0,0,1,0,7161.2905,19210.445,Nonexp control,13910.794
0,22,12,0,1,1,0,8611.4512,16218.049,Nonexp control,13910.794
0,24,12,0,0,0,0,13427.419,19210.445,Nonexp control,13910.794
0,27,12,0,0,1,0,14859.677,15072.811,Nonexp control,13910.794
0,23,12,0,0,1,0,11100,14777.266,Nonexp control,14063.617
0,24,16,0,0,1,0,24706.451,37829.801,Nonexp control,14067.536
0,23,16,0,0,0,0,6266.1289,2955.4531,Nonexp control,14106.721
0,33,14,0,0,1,0,14322.581,17732.719,Nonexp control,14106.721
0,21,12,0,0,0,0,17903.227,22165.898,Nonexp control,14106.721
0,23,12,0,0,1,0,23453.227,0,Nonexp control,14106.721
0,20,12,1,0,1,0,17903.227,14777.266,Nonexp control,14322.24
0,24,12,0,0,1,0,19693.549,7388.6328,Nonexp control,14373.181
0,29,12,1,0,1,0,15396.774,14777.266,Nonexp control,14392.774
0,34,12,0,0,1,0,14322.581,10048.541,Nonexp control,14498.574
0,44,12,0,0,1,0,14424.629,14579.25,Nonexp control,14498.574
0,23,12,0,0,1,0,19335.484,19210.445,Nonexp control,14498.574
0,26,14,1,0,1,0,17187.098,21678.248,Nonexp control,14506.411
0,51,12,0,0,1,0,19245.969,17732.719,Nonexp control,14533.841
0,41,12,0,0,1,0,23274.193,26599.078,Nonexp control,14684.705
0,37,13,0,0,1,0,8951.6133,17732.719,Nonexp control,14694.501
0,26,16,0,0,1,0,11637.097,20688.172,Nonexp control,14694.501
0,24,12,1,0,1,0,11816.129,11821.813,Nonexp control,14694.501
0,22,14,1,0,1,0,12532.258,21397.48,Nonexp control,14694.501
0,27,12,1,0,1,0,13427.419,14079.779,Nonexp control,14694.501
0,23,13,0,0,1,0,14322.581,20688.172,Nonexp control,14694.501
0,27,12,0,0,1,0,14322.581,19210.445,Nonexp control,14694.501
0,28,12,1,0,1,0,14859.677,19210.445,Nonexp control,14694.501
0,21,12,0,0,1,0,15217.742,23643.625,Nonexp control,14694.501
0,28,12,0,0,1,0,15933.871,0,Nonexp control,14694.501
0,22,13,0,0,1,0,16112.903,0,Nonexp control,14694.501
0,20,12,0,0,1,0,16112.903,26599.078,Nonexp control,14694.501
0,24,16,0,0,1,0,16470.969,27337.941,Nonexp control,14694.501
0,22,12,0,0,1,0,16829.031,21870.354,Nonexp control,14694.501
0,27,12,0,1,1,0,16829.031,37829.801,Nonexp control,14694.501
0,35,12,1,0,1,0,17187.098,21279.264,Nonexp control,14694.501
0,23,16,0,0,1,0,19693.549,29554.531,Nonexp control,14694.501
0,22,16,0,0,1,0,19693.549,2955.4531,Nonexp control,14694.501
0,23,16,0,0,1,0,23274.193,25121.352,Nonexp control,14694.501
0,20,12,0,0,1,0,26854.84,31032.258,Nonexp control,14694.501
0,22,12,1,0,1,0,14680.645,14038.402,Nonexp control,14790.505
0,24,12,0,0,1,0,719.70966,27963.02,Nonexp control,14890.428
0,26,12,0,0,1,0,10741.935,0,Nonexp control,14890.428
0,42,12,1,0,1,0,11185.935,0,Nonexp control,14988.391
0,28,15,0,0,1,0,18619.355,13986.682,Nonexp control,15082.436
0,24,13,0,0,1,0,14322.581,32509.984,Nonexp control,15282.281
0,50,12,0,0,1,0,14322.581,13151.767,Nonexp control,15282.281
0,50,12,0,0,1,0,14322.581,13151.767,Nonexp control,15282.281
0,28,13,0,0,1,0,14322.581,14038.402,Nonexp control,15282.281
0,25,12,0,0,1,0,16112.903,25121.352,Nonexp control,15282.281
0,31,12,1,0,0,0,17903.227,14777.266,Nonexp control,15282.281
0,32,16,1,0,1,0,19693.549,28076.805,Nonexp control,15282.281
0,22,12,0,0,1,0,19693.549,21870.354,Nonexp control,15282.281
0,22,13,1,0,1,0,14320.79,18660.73,Nonexp control,15403.756
0,26,12,1,0,1,0,8951.6133,11082.949,Nonexp control,15411.593
0,22,12,0,0,1,0,8951.6133,14186.175,Nonexp control,15478.208
0,29,12,0,0,0,0,14370.919,12615.352,Nonexp control,15478.208
0,53,17,0,0,1,0,16399.355,15663.902,Nonexp control,15478.208
0,25,12,0,0,1,0,17724.193,31327.803,Nonexp control,15478.208
0,26,12,1,0,1,0,18175.355,19949.309,Nonexp control,15478.208
0,24,16,0,0,0,0,19505.564,19210.445,Nonexp control,15587.927
0,27,17,0,0,0,0,0,41376.344,Nonexp control,15674.134
0,46,12,0,0,1,0,734.03229,20688.172,Nonexp control,15674.134
0,25,12,1,0,1,0,3738.1936,10512.547,Nonexp control,15674.134
0,21,13,0,0,0,0,4946.6611,1733.3733,Nonexp control,15674.134
0,37,12,0,0,1,0,8951.6133,28076.805,Nonexp control,15674.134
0,37,12,0,0,1,0,8951.6133,28076.805,Nonexp control,15674.134
0,28,15,1,0,1,0,9452.9033,31032.258,Nonexp control,15674.134
0,22,12,0,0,0,0,10741.935,28963.441,Nonexp control,15674.134
0,22,12,0,0,0,0,11637.097,20688.172,Nonexp control,15674.134
0,27,12,0,0,1,0,12532.258,19210.445,Nonexp control,15674.134
0,21,13,1,0,1,0,12532.258,25121.352,Nonexp control,15674.134
0,49,16,0,0,1,0,12890.323,17732.719,Nonexp control,15674.134
0,26,12,0,0,1,0,13427.419,0,Nonexp control,15674.134
0,33,14,0,0,1,0,13427.419,13890.63,Nonexp control,15674.134
0,28,15,0,0,1,0,13785.484,15959.447,Nonexp control,15674.134
0,29,17,0,0,1,0,14143.548,25860.215,Nonexp control,15674.134
0,54,16,1,0,1,0,14322.581,11821.813,Nonexp control,15674.134
0,25,14,0,1,1,0,14322.581,20702.949,Nonexp control,15674.134
0,32,12,0,0,1,0,14322.581,13299.539,Nonexp control,15674.134
0,40,12,0,0,1,0,14322.581,16254.992,Nonexp control,15674.134
0,40,12,0,0,1,0,14322.581,16254.992,Nonexp control,15674.134
0,27,16,0,0,1,0,14322.581,22165.898,Nonexp control,15674.134
0,24,12,0,0,1,0,14680.645,17732.719,Nonexp control,15674.134
0,43,12,0,0,1,0,14680.645,13831.521,Nonexp control,15674.134
0,25,16,0,0,1,0,15217.742,19062.674,Nonexp control,15674.134
0,26,12,1,0,1,0,15217.742,15516.129,Nonexp control,15674.134
0,34,12,1,0,1,0,15754.839,17732.719,Nonexp control,15674.134
0,21,13,0,0,1,0,15933.871,25121.352,Nonexp control,15674.134
0,21,12,1,0,1,0,16112.903,11821.813,Nonexp control,15674.134
0,23,12,1,0,1,0,16202.419,19210.445,Nonexp control,15674.134
0,26,12,0,0,1,0,16470.969,35022.121,Nonexp control,15674.134
0,28,14,0,0,1,0,16757.42,16254.992,Nonexp control,15674.134
0,26,17,0,0,1,0,16829.031,19210.445,Nonexp control,15674.134
0,20,14,0,0,0,0,17008.064,26599.078,Nonexp control,15674.134
0,26,12,1,0,1,0,17983.789,20688.172,Nonexp control,15674.134
0,21,12,1,0,1,0,19693.549,19210.445,Nonexp control,15674.134
0,41,12,0,0,1,0,19693.549,32509.984,Nonexp control,15674.134
0,28,16,0,0,1,0,19693.549,28815.668,Nonexp control,15674.134
0,23,16,0,0,0,0,21483.871,26599.078,Nonexp control,15674.134
0,22,12,0,0,1,0,22916.129,31771.121,Nonexp control,15674.134
0,27,14,0,1,0,0,23274.193,27337.941,Nonexp control,15674.134
0,26,16,0,0,1,0,23274.193,29554.531,Nonexp control,15674.134
0,54,12,0,0,1,0,25064.516,0,Nonexp control,15674.134
